Compound,Elements,Element_numbers,H_f,E_total,#_atoms
Cr5S8,"['Cr', 'S']","[5, 8]",-0.9937312512,-181.78616877,13
Cr5Se8,"['Cr', 'Se']","[5, 8]",-0.8531386362000001,-263.53863979,13
Cr5Te8,"['Cr', 'Te']","[5, 8]",-0.5931935462,-396.1392161,13
Cr7C3,"['Cr', 'C']","[28, 12]",-0.06791409870000001,-638.58437595,40
Cr7P6O24,"['Cr', 'P', 'O']","[7, 6, 24]",-2.4891844576,-430.97704577,37
CrBr3,"['Cr', 'Br']","[6, 18]",-1.2734595342000001,-485.59325182,24
CrBrO,"['Cr', 'Br', 'O']","[2, 2, 2]",-1.9769749183,-99.24448551,6
CrCl3,"['Cr', 'Cl']","[6, 18]",-1.5922939979000001,-290.15502295,24
CrClO,"['Cr', 'Cl', 'O']","[2, 2, 2]",-2.1539109767,-77.74051786,6
CrF3,"['Cr', 'F']","[2, 6]",-3.1586959637,-82.94353531,8
CrF4,"['Cr', 'F']","[8, 32]",-2.6922348727000003,-366.25962211,40
CrF5,"['Cr', 'F']","[4, 20]",-2.3549654079,-199.74146179,24
CrH9Br3N3,"['Cr', 'H', 'Br', 'N']","[2, 18, 6, 6]",-0.7368271897,-293.12475207,32
CrHO2,"['Cr', 'H', 'O']","[1, 1, 2]",-2.063938365,-42.40519246,4
CrHSe3O8,"['Cr', 'H', 'Se', 'O']","[4, 4, 12, 32]",-1.2251309875,-588.83464163,52
CrI2,"['Cr', 'I']","[1, 2]",-0.61583522,-93.57801066,3
CrN,"['Cr', 'N']","[1, 1]",-0.6198715250000001,-28.90751655,2
CrO2,"['Cr', 'O']","[2, 4]",-2.3368778867,-75.41264532,6
CrP,"['Cr', 'P']","[4, 4]",-0.5405870125000001,-119.49406466,8
CrP2,"['Cr', 'P']","[2, 4]",-0.41230583330000004,-80.87500356,6
CrP3H2O10,"['Cr', 'P', 'H', 'O']","[4, 12, 8, 40]",-2.2199771141,-614.37562098,64
CrP3O9,"['Cr', 'P', 'O']","[6, 18, 54]",-2.4623703877,-822.13075176,78
CrP4,"['Cr', 'P']","[2, 8]",-0.305795221,-123.09208933,10
CrPO4,"['Cr', 'P', 'O']","[6, 6, 24]",-2.56531107,-412.84431936,36
CrPS4,"['Cr', 'P', 'S']","[2, 2, 8]",-0.6668362313,-142.53388156,12
CrSBr,"['Cr', 'S', 'Br']","[2, 2, 2]",-1.214200389,-101.59303996,6
CrSe2,"['Cr', 'Se']","[1, 2]",-0.6861879867,-60.57449834,3
CS14,"['C', 'S']","[1, 14]",0.0512394381,-143.98169381,15
Cu,['Cu'],[2],0.0,-30.32106997,2
Cu2Cl2O,"['Cu', 'Cl', 'O']","[4, 4, 2]",-0.80050508,-112.4331658,10
Cu2O,"['Cu', 'O']","[4, 2]",-0.5226209017,-76.08931441,6
Cu2SO4,"['Cu', 'S', 'O']","[4, 2, 8]",-1.038743936,-143.66756173,14
Cu2SO5,"['Cu', 'S', 'O']","[4, 2, 10]",-1.1955167684,-160.56500392,16
Cu3H2C2O8,"['Cu', 'H', 'C', 'O']","[6, 4, 4, 16]",-1.1665648977,-278.63866293,30
Cu7S4,"['Cu', 'S']","[28, 16]",-0.2178504171,-587.97374336,44
CuBr,"['Cu', 'Br']","[1, 1]",-0.375977585,-35.06387867,2
CuBr2,"['Cu', 'Br']","[1, 2]",-0.55235852,-55.12042256,3
CuCl,"['Cu', 'Cl']","[1, 1]",-0.518114355,-24.06536021,2
CuCl2,"['Cu', 'Cl']","[1, 2]",-0.7490259967,-33.14484099,3
CuClF10,"['Cu', 'Cl', 'F']","[2, 2, 20]",-0.7020919546000001,-132.59436191,24
CuF2,"['Cu', 'F']","[2, 4]",-1.8618203633000001,-55.42910058,6
CuHIO4,"['Cu', 'H', 'I', 'O']","[4, 4, 4, 16]",-0.7058514896,-339.40636371,28
CuI,"['Cu', 'I']","[1, 1]",-0.1372975,-52.1082975,2
CuI2,"['Cu', 'I']","[1, 2]",-0.1190194,-88.8639632,3
CuI2O6,"['Cu', 'I', 'O']","[2, 4, 12]",-0.5241502706,-260.31804887,18
CuN2O6,"['Cu', 'N', 'O']","[4, 8, 24]",-0.373559385,-296.09859386,36
CuO,"['Cu', 'O']","[2, 2]",-0.819226895,-45.90949658,4
CuS,"['Cu', 'S']","[6, 6]",-0.2743344418,-151.96538518,12
CuS2,"['Cu', 'S']","[2, 4]",-0.1817158013,-69.88487606,6
CuSO4,"['Cu', 'S', 'O']","[4, 4, 16]",-1.3293796541,-229.51340495,24
F,['F'],[8],0.0,-27.72736041,8
Fe,['Fe'],[2],0.0,-36.20870571,2
Fe2H4O2F5,"['Fe', 'H', 'O', 'F']","[4, 8, 4, 10]",-1.8732119007999999,-208.21723342,26
Fe2O3,"['Fe', 'O']","[16, 24]",-1.6342355245,-502.77888898,40
Fe2P,"['Fe', 'P']","[12, 6]",-0.400190015,-286.90567311,18
Fe2P2O7,"['Fe', 'P', 'O']","[2, 2, 7]",-2.1507052627,-123.77360367,11
Fe2PO5,"['Fe', 'P', 'O']","[4, 2, 10]",-2.0048802231,-186.87011285,16
Fe2S3O12,"['Fe', 'S', 'O']","[4, 6, 24]",-1.5829026959,-331.68573154,34
Fe2Te3O9,"['Fe', 'Te', 'O']","[8, 12, 36]",-1.3908108191,-889.09000787,56
Fe2TeO6,"['Fe', 'Te', 'O']","[4, 2, 12]",-1.4569116722,-246.6383441,18
Fe3H4O2F8,"['Fe', 'H', 'O', 'F']","[3, 4, 2, 8]",-2.0072938618,-142.43814145,17
Fe3N,"['Fe', 'N']","[6, 2]",-0.10788858250000001,-128.05685566,8
Fe3O4,"['Fe', 'O']","[24, 32]",-1.4713318309,-713.88560653,56
Fe3P,"['Fe', 'P']","[12, 4]",-0.34305134060000003,-264.37459001,16
Fe3P2O8,"['Fe', 'P', 'O']","[6, 4, 16]",-1.8491418104,-296.82976763,26
Fe3P4H12N2O16,"['Fe', 'P', 'H', 'N', 'O']","[6, 8, 24, 4, 32]",-1.5840175866,-626.11975653,74
FeBr2,"['Fe', 'Br']","[1, 2]",-0.8457937600000001,-58.94462828,3
FeBr3,"['Fe', 'Br']","[2, 6]",-0.6759555700000001,-156.52498556,8
FeCl2,"['Fe', 'Cl']","[1, 2]",-1.07741649,-37.07391247,3
FeCl3,"['Fe', 'Cl']","[2, 6]",-1.09850516,-92.20863028,8
FeClO,"['Fe', 'Cl', 'O']","[2, 2, 2]",-1.4233910417,-72.79799825,6
FeF2,"['Fe', 'F']","[2, 4]",-2.3747618567,-64.39454954,6
FeF3,"['Fe', 'F']","[4, 12]",-2.3904636306000002,-152.47655329,16
FeH,"['Fe', 'H']","[4, 4]",0.0092614975,-86.15850802,8
FeH2O2,"['Fe', 'H', 'O']","[1, 2, 2]",-1.167666356,-43.16182078,5
FeH2SO5,"['Fe', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.4333666319,-156.619135,18
FeH4Br3N,"['Fe', 'H', 'Br', 'N']","[2, 8, 6, 2]",-0.6990087439,-209.89684539,18
FeH4C2O6,"['Fe', 'H', 'C', 'O']","[2, 8, 4, 12]",-1.1851433781,-208.89306583,26
FeH4Cl2O2,"['Fe', 'H', 'Cl', 'O']","[1, 4, 2, 2]",-1.1118580944,-69.97497485,9
FeH6C2N2O4,"['Fe', 'H', 'C', 'N', 'O']","[2, 12, 4, 4, 8]",-0.8294015477000001,-229.28790043,30
FeH8Br2O4,"['Fe', 'H', 'Br', 'O']","[2, 16, 4, 8]",-1.045101693,-248.67390079,30
FeHO2,"['Fe', 'H', 'O']","[4, 4, 8]",-1.3749856613,-157.47872658,16
FeI2,"['Fe', 'I']","[1, 2]",-0.3057671167,-92.36810635,3
FeI3O9,"['Fe', 'I', 'O']","[2, 6, 18]",-0.6210592054,-383.19985534,26
FeN,"['Fe', 'N']","[1, 1]",-0.147021295,-27.68211609,2
FeO,"['Fe', 'O']","[1, 1]",-1.29726764,-26.85472978,2
FeP,"['Fe', 'P']","[4, 4]",-0.5048604313,-118.08945201,8
FeP2,"['Fe', 'P']","[2, 4]",-0.4984878317,-80.83269555,6
FeP2HO7,"['Fe', 'P', 'H', 'O']","[2, 4, 2, 14]",-2.1045532632,-217.23056335,22
FeP2O6,"['Fe', 'P', 'O']","[4, 8, 24]",-2.2347699772,-383.8743243,36
FeP3H5NO10,"['Fe', 'P', 'H', 'N', 'O']","[2, 6, 10, 2, 20]",-1.7873002827,-346.37100115,40
FeP4,"['Fe', 'P']","[4, 16]",-0.39191393500000005,-246.78775294,20
FePCl8,"['Fe', 'P', 'Cl']","[4, 4, 32]",-0.959280781,-404.2180078,40
FePH2O5,"['Fe', 'P', 'H', 'O']","[2, 2, 4, 10]",-1.8473586094,-165.65068425,18
FePH5CO4,"['Fe', 'P', 'H', 'C', 'O']","[2, 2, 10, 2, 8]",-1.1860200458,-189.45912338,24
FePH6NO5,"['Fe', 'P', 'H', 'N', 'O']","[2, 2, 12, 2, 10]",-1.3409133639,-216.14115047,28
FePO4,"['Fe', 'P', 'O']","[3, 3, 12]",-2.1650542456,-198.37843684,18
FeS,"['Fe', 'S']","[2, 2]",-0.382659001,-56.97622663,4
FeS2,"['Fe', 'S']","[2, 4]",-0.612551178,-78.35768832,6
FeSe,"['Fe', 'Se']","[2, 2]",-0.13034706000000001,-76.86202262,4
FeSe2,"['Fe', 'Se']","[2, 4]",-0.3873178667,-118.79637596,6
FeSeBr7,"['Fe', 'Se', 'Br']","[2, 2, 14]",-0.5602061611,-354.54427428,18
FeSeCl7,"['Fe', 'Se', 'Cl']","[2, 2, 14]",-0.7556807689,-200.10372922,18
FeSO4,"['Fe', 'S', 'O']","[4, 4, 16]",-1.5737813845000002,-247.15464648,24
FeTe2,"['Fe', 'Te']","[2, 4]",-0.2961893183,-186.23953591,6
FeTe6O13,"['Fe', 'Te', 'O']","[2, 12, 26]",-1.2434379515,-690.75777506,40
FeTeBr7,"['Fe', 'Te', 'Br']","[2, 2, 14]",-0.7119362683,-391.27038183,18
FeTeCl7,"['Fe', 'Te', 'Cl']","[2, 2, 14]",-0.9310231261,-237.25485727,18
Ga,['Ga'],[8],0.0,-130.67927213,8
Ga2O3,"['Ga', 'O']","[4, 6]",-2.102100633,-123.29537333,10
Ga2S3,"['Ga', 'S']","[4, 6]",-0.7658834172000001,-130.70880605,10
Ga2S3O12,"['Ga', 'S', 'O']","[4, 6, 24]",-1.694242843,-328.39329654,34
Ga2Se3,"['Ga', 'Se']","[4, 6]",-0.637426869,-192.10937183,10
Ga2Te5,"['Ga', 'Te']","[2, 5]",-0.3730045771,-220.59783204,7
Ga2TeO6,"['Ga', 'Te', 'O']","[4, 2, 12]",-1.7455637511000002,-244.75608152,18
Ga3Te3I,"['Ga', 'Te', 'I']","[12, 12, 4]",-0.4906406218,-801.21034741,28
Ga7Te10,"['Ga', 'Te']","[14, 20]",-0.4340033994,-984.71271558,34
GaBr2,"['Ga', 'Br']","[8, 16]",-0.928720395,-459.39126548,24
GaBr3,"['Ga', 'Br']","[4, 12]",-1.0257426325,-311.56856412,16
GaCl2,"['Ga', 'Cl']","[8, 16]",-1.1561578383,-284.32509212,24
GaCl3,"['Ga', 'Cl']","[2, 6]",-1.2753958825,-90.08475606,8
GaF3,"['Ga', 'F']","[6, 18]",-2.8304655792,-228.6578767,24
GaH3NF3,"['Ga', 'H', 'N', 'F']","[2, 6, 2, 6]",-1.6941091544,-119.97116107,16
GaHO2,"['Ga', 'H', 'O']","[4, 4, 8]",-1.7551672281,-156.48363165,16
GaI,"['Ga', 'I']","[1, 1]",-0.271997445,-53.55209739,2
GaI2,"['Ga', 'I']","[12, 24]",-0.4634294425,-1092.85911993,36
GaI3,"['Ga', 'I']","[4, 12]",-0.5100360362,-513.57860658,16
GaI3O9,"['Ga', 'I', 'O']","[2, 6, 18]",-0.7294502915000001,-382.47902358,26
GaN,"['Ga', 'N']","[2, 2]",-0.638825395,-53.79244858,4
GaN5O14,"['Ga', 'N', 'O']","[1, 5, 14]",-0.3733724775,-156.40184005,20
GaP,"['Ga', 'P']","[1, 1]",-0.45535323,-27.6538486,2
GaP3H2O10,"['Ga', 'P', 'H', 'O']","[4, 12, 8, 40]",-2.1391710704999998,-601.00723419,64
GaPO4,"['Ga', 'P', 'O']","[3, 3, 12]",-2.35870107,-196.55557968,18
GaS,"['Ga', 'S']","[4, 4]",-0.727820601,-109.63574606,8
GaSe,"['Ga', 'Se']","[4, 4]",-0.6242142438,-150.59698271,8
GaSeBr7,"['Ga', 'Se', 'Br']","[2, 2, 14]",-0.6582067850000001,-352.76928551,18
GaTe,"['Ga', 'Te']","[6, 6]",-0.45131969250000004,-325.80563631,12
GaTeCl,"['Ga', 'Te', 'Cl']","[4, 4, 4]",-0.8638206967000001,-255.43357436,12
GaTeI7,"['Ga', 'Te', 'I']","[2, 2, 14]",-0.3350453161,-626.25225069,18
Gd,['Gd'],[2],0.0,-117.72788687,2
Gd10S19,"['Gd', 'S']","[20, 38]",-2.0728992557931023,-1403.32690873,58
Gd2Br3N,"['Gd', 'Br', 'N']","[8, 12, 4]",-2.233093549166668,-687.58591318,24
Gd2C3,"['Gd', 'C']","[8, 12]",-0.3729179574999989,-495.61126315,20
Gd2Cl3,"['Gd', 'Cl']","[4, 6]",-2.151221215999999,-252.24394716,10
Gd2NCl3,"['Gd', 'N', 'Cl']","[8, 4, 12]",-2.4853513645833303,-558.24659675,24
Gd2O3,"['Gd', 'O']","[16, 24]",-3.9137574135,-1038.36914854,40
Gd2S3,"['Gd', 'S']","[8, 12]",-2.3812527847000013,-530.08569145,20
Gd2SCl4,"['Gd', 'S', 'Cl']","[4, 2, 8]",-2.5733879424285697,-301.73321982,14
Gd2Se3,"['Gd', 'Se']","[8, 12]",-2.1339731659999983,-650.5103616,20
Gd2SO6,"['Gd', 'S', 'O']","[8, 4, 24]",-3.0589833143888887,-663.37594057,36
Gd2Te3,"['Gd', 'Te']","[8, 12]",-1.6715408824999998,-845.23150965,20
Gd2Te4O11,"['Gd', 'Te', 'O']","[4, 8, 22]",-2.1202436508823506,-687.54290913,34
Gd2TeO6,"['Gd', 'Te', 'O']","[8, 4, 24]",-2.8823490908333347,-766.79712727,36
Gd3NCl6,"['Gd', 'N', 'Cl']","[6, 2, 12]",-2.5375518694999983,-439.02188139,20
Gd3S3N,"['Gd', 'S', 'N']","[12, 12, 4]",-2.292526566214288,-767.30601961,28
GdBr3,"['Gd', 'Br']","[2, 6]",-2.2156127225,-250.36124278,8
GdBrO,"['Gd', 'Br', 'O']","[2, 2, 2]",-3.2385848583,-187.77374515,6
GdCl3,"['Gd', 'Cl']","[2, 6]",-2.57202685,-185.5158038,8
GdClO,"['Gd', 'Cl', 'O']","[2, 2, 2]",-3.3875281883,-166.10182113,6
GdF3,"['Gd', 'F']","[1, 3]",-4.14846934,-85.91066116,4
GdH2,"['Gd', 'H']","[1, 2]",-0.72270519,-67.93951557,3
GdH2Br,"['Gd', 'H', 'Br']","[2, 4, 2]",-1.2405202838,-179.76980927,8
GdH3,"['Gd', 'H']","[6, 18]",-0.7113194124999987,-354.5190849,24
GdH3O3,"['Gd', 'H', 'O']","[2, 6, 6]",-2.149507550714286,-179.51034571,14
GdH6C4NO9,"['Gd', 'H', 'C', 'N', 'O']","[2, 12, 8, 2, 18]",-1.4240137914285722,-403.12720824,42
GdHSO5,"['Gd', 'H', 'S', 'O']","[4, 4, 4, 20]",-2.3726633449375,-434.84964429,32
GdI3,"['Gd', 'I']","[2, 6]",-0.4674041162,-341.50624793,8
GdI3O9,"['Gd', 'I', 'O']","[4, 12, 36]",-1.1801631994230752,-906.57546437,52
GdIO,"['Gd', 'I', 'O']","[2, 2, 2]",-2.9433431767,-221.04585306,6
GdN,"['Gd', 'N']","[1, 1]",-1.797666615,-71.74290673,2
GdP,"['Gd', 'P']","[1, 1]",-1.7167697400000002,-72.70568162000001,2
GdP3O9,"['Gd', 'P', 'O']","[2, 6, 18]",-2.8097384119230773,-338.06692555,26
GdP5,"['Gd', 'P']","[2, 10]",-0.6332119275000021,-203.44093753,12
GdPO4,"['Gd', 'P', 'O']","[4, 4, 16]",-3.3580986125000014,-404.23999326,24
GdPS,"['Gd', 'P', 'S']","[8, 8, 8]",-1.791366441083336,-570.24578621,24
GdPS4,"['Gd', 'P', 'S']","[8, 8, 32]",-1.230619799458334,-817.16422951,48
GdS,"['Gd', 'S']","[1, 1]",-2.1956352485,-72.87356581,2
GdS2,"['Gd', 'S']","[4, 8]",-1.997740644666668,-284.43999624,12
GdSe,"['Gd', 'Se']","[1, 1]",-1.93167767,-82.79317253,2
GdSe2,"['Gd', 'Se']","[2, 4]",-1.73610712,-208.40811148,6
GdSF,"['Gd', 'S', 'F']","[2, 2, 2]",-3.2710513857,-163.55948814,6
GdSI,"['Gd', 'S', 'I']","[2, 2, 2]",-1.989537714,-222.24822191,6
GdTe,"['Gd', 'Te']","[1, 1]",-1.5150192900000001,-98.95733858,2
GdTe2,"['Gd', 'Te']","[2, 4]",-1.4180411450000001,-274.48964687,6
Ge,['Ge'],[4],0.0,-76.19388177,4
Ge2N2O,"['Ge', 'N', 'O']","[4, 4, 2]",-0.672533989,-132.36562289,10
Ge3N4,"['Ge', 'N']","[6, 8]",-0.18042286570000002,-191.08630812,14
Ge4Se9,"['Ge', 'Se']","[16, 36]",-0.2663935175,-1041.00148175,52
GeO2,"['Ge', 'O']","[2, 4]",-1.8752770717,-73.97184043,6
GeP2O7,"['Ge', 'P', 'O']","[2, 4, 14]",-2.2623381375,-211.15785431,20
GeP3,"['Ge', 'P']","[2, 6]",0.0358926175,-100.2593119,8
GeS,"['Ge', 'S']","[4, 4]",-0.2596205035,-116.74454528,8
GeS2,"['Ge', 'S']","[16, 32]",-0.37952494340000004,-630.7818473,48
GeSe,"['Ge', 'Se']","[4, 4]",-0.19257428000000001,-157.998263,8
GeSe2,"['Ge', 'Se']","[2, 4]",-0.2828055883,-120.05750229,6
GeTe,"['Ge', 'Te']","[1, 1]",-0.134164895,-56.38022979,2
GeTe2O6,"['Ge', 'Te', 'O']","[2, 4, 12]",-1.4267319039,-285.90130827,18
H,['H'],[4],0.0,-16.34761584,4
H10SeO8,"['H', 'Se', 'O']","[20, 2, 16]",-0.9864553216,-245.1848486,38
H10SO8,"['H', 'S', 'O']","[20, 2, 16]",-1.174650168,-231.44120901,38
H20C3N4O10,"['H', 'C', 'N', 'O']","[20, 3, 4, 10]",-0.9205657241,-232.10682379,37
H2O,"['H', 'O']","[24, 12]",-1.0729886564,-195.38712563,36
H2Pb3O4,"['H', 'Pb', 'O']","[8, 12, 16]",-1.1598283108,-1076.64133119,36
H2Pb4SO8,"['H', 'Pb', 'S', 'O']","[4, 8, 2, 16]",-1.3678955471,-778.42456904,30
H2S,"['H', 'S']","[16, 8]",-0.18288338440000002,-136.59636373,24
H2SO4,"['H', 'S', 'O']","[4, 2, 8]",-1.2630718446,-99.98115245,14
H34C19,"['H', 'C']","[68, 38]",-0.1615667339,-635.50561179,106
H3ClO5,"['H', 'Cl', 'O']","[12, 4, 20]",-0.5119006139,-214.4638381,36
H3CS,"['H', 'C', 'S']","[24, 8, 8]",-0.1529050179,-246.69537122,40
H3N,"['H', 'N']","[12, 4]",-0.3556190569,-84.26959891,16
H3NO4,"['H', 'N', 'O']","[12, 4, 16]",-0.7159261575,-199.98204304,32
H3OF,"['H', 'O', 'F']","[12, 4, 4]",-1.355586046,-107.11707732,20
H4BrN,"['H', 'Br', 'N']","[8, 2, 2]",-0.6255245717,-92.00648886,12
H4CN2O,"['H', 'C', 'N', 'O']","[8, 2, 4, 2]",-0.5808313231000001,-106.55508617,16
H4CSN2,"['H', 'C', 'S', 'N']","[16, 4, 4, 8]",-0.2666635003,-216.90720526,32
H4I3N,"['H', 'I', 'N']","[16, 12, 4]",-0.3892178975,-544.92809672,32
H4IN,"['H', 'I', 'N']","[8, 2, 2]",-0.488103125,-125.4009895,12
H4NF,"['H', 'N', 'F']","[8, 2, 2]",-0.9484141442,-64.54690593,12
H4OF2,"['H', 'O', 'F']","[16, 4, 8]",-1.4375520257,-148.00899152,28
H4SO5,"['H', 'S', 'O']","[16, 4, 20]",-1.2417988444,-266.52142503,40
H5BrO2,"['H', 'Br', 'O']","[20, 4, 8]",-0.9543000741000001,-225.46465237,32
H5ClO2,"['H', 'Cl', 'O']","[20, 4, 8]",-0.9948595753,-181.63138841,32
H5N2Cl,"['H', 'N', 'Cl']","[20, 8, 4]",-0.4119478878,-188.00124641,32
H5NF2,"['H', 'N', 'F']","[20, 4, 8]",-1.1594664134000001,-171.18697603,32
H6OF4,"['H', 'O', 'F']","[12, 2, 8]",-1.503630115,-114.71080833,22
H7C3N3O5,"['H', 'C', 'N', 'O']","[14, 6, 6, 10]",-0.8350732092,-256.23162753,36
H7IN2,"['H', 'I', 'N']","[28, 4, 8]",-0.4404754685,-335.28621674,40
H7N2F,"['H', 'N', 'F']","[28, 8, 4]",-0.7211790388,-213.75872795,40
H7NF4,"['H', 'N', 'F']","[14, 2, 8]",-1.3258218771,-126.61392885,24
H8NF5,"['H', 'N', 'F']","[16, 2, 10]",-1.3639235275,-146.86015177,28
H8S5N2,"['H', 'S', 'N']","[32, 20, 8]",-0.30058347620000003,-395.19230283,60
H8SN2O4,"['H', 'S', 'N', 'O']","[32, 4, 8, 16]",-0.9351283766,-377.86338385,60
H8WS4N2,"['H', 'W', 'S', 'N']","[32, 4, 16, 8]",-0.466271229,-645.92614675,60
HBr,"['H', 'Br']","[2, 2]",-0.35887032500000005,-46.6458283,4
HCl,"['H', 'Cl']","[2, 2]",-0.5917189225,-25.01163869,4
Hf,['Hf'],[2],0.0,-125.41705574,2
HF,"['H', 'F']","[2, 2]",-1.5289638175,-19.99194447,4
Hf2N,"['Hf', 'N']","[4, 2]",-1.3928747666999999,-277.7585956,6
Hf2P,"['Hf', 'P']","[24, 12]",-1.0671077283,-1668.3187839,36
Hf2P2O9,"['Hf', 'P', 'O']","[4, 4, 18]",-3.2244548487999998,-487.10709563,26
Hf2S,"['Hf', 'S']","[4, 2]",-1.1382293623,-276.9001668,6
Hf3N4,"['Hf', 'N']","[6, 8]",-1.8699811400000002,-476.70012396,14
Hf3P,"['Hf', 'P']","[24, 8]",-0.8518633509,-1615.52956435,32
Hf3P2,"['Hf', 'P']","[12, 8]",-1.2282371825,-860.33268077,20
Hf3Te2,"['Hf', 'Te']","[3, 2]",-0.70411884,-265.7728942,5
Hf5Te4,"['Hf', 'Te']","[5, 4]",-0.7705857922,-468.73137213,9
HfH2,"['Hf', 'H']","[1, 2]",-0.5464794,-71.2554382,3
HfN,"['Hf', 'N']","[1, 1]",-1.9665819500000001,-75.9253374,2
HfO2,"['Hf', 'O']","[4, 8]",-3.929087475,-347.2294057,12
HfP,"['Hf', 'P']","[4, 4]",-1.3865187263,-303.55911837,8
HfP2H6O10,"['Hf', 'P', 'H', 'O']","[2, 4, 12, 20]",-2.0731793321,-410.39167318,38
HfP2S6,"['Hf', 'P', 'S']","[2, 4, 12]",-0.7965032947,-296.80777162,18
HfS,"['Hf', 'S']","[1, 1]",-1.6735652685,-75.67402585,2
HfS2,"['Hf', 'S']","[1, 2]",-1.7775877947,-87.27805401,3
HfS3,"['Hf', 'S']","[2, 6]",-1.3586371678,-193.99646922,8
HfSe,"['Hf', 'Se']","[1, 1]",-1.28684107,-85.34809933,2
HfSe2,"['Hf', 'Se']","[1, 2]",-1.49161461,-107.31517821,3
HfSe3,"['Hf', 'Se']","[2, 6]",-1.1276593162,-254.83377767,8
HfTe2,"['Hf', 'Te']","[1, 2]",-0.9999755933000001,-139.83522678,3
HfTe5,"['Hf', 'Te']","[2, 10]",-0.6378207692,-503.70484923,12
HI,"['H', 'I']","[8, 8]",0.0084999688,-320.8796205,16
HNO3,"['H', 'N', 'O']","[8, 8, 24]",-0.4451668092,-267.44512837,40
HPb3ClO3,"['H', 'Pb', 'Cl', 'O']","[4, 12, 4, 12]",-1.2394894672,-1067.58752295,32
HPbBrO,"['H', 'Pb', 'Br', 'O']","[4, 4, 4, 4]",-1.1896530737,-436.99992118,16
HPbClO,"['H', 'Pb', 'Cl', 'O']","[2, 2, 2, 2]",-1.2552235662,-196.45894053,8
HPbIO,"['H', 'Pb', 'I', 'O']","[4, 4, 4, 4]",-1.0077395131,-504.17642021,16
HPd,"['H', 'Pd']","[1, 1]",-0.1227624,-36.4864748,2
HRhO2,"['H', 'Rh', 'O']","[2, 2, 4]",-1.1309629712,-108.03958177,8
HS7N,"['H', 'S', 'N']","[4, 28, 4]",0.012650239300000001,-319.80935415,36
HS8N,"['H', 'S', 'N']","[4, 32, 4]",0.0318682909,-357.46361238,40
I,['I'],[8],0.0,-293.3856234,8
I2O5,"['I', 'O']","[8, 20]",-0.35959078180000004,-426.57005189,28
IBr,"['I', 'Br']","[2, 2]",-0.2073336275,-112.47858651,4
ICl,"['I', 'Cl']","[8, 8]",-0.2471426337,-360.28895414,16
ICl2,"['I', 'Cl']","[2, 4]",-0.030027261700000002,-105.00109457,6
IF3,"['I', 'F']","[4, 12]",-1.4169395694,-211.17537831,16
IF7,"['I', 'F']","[2, 14]",-1.3671162988,-144.00039018,16
In,['In'],[2],0.0,-66.58988019,2
In2H10S3O17,"['In', 'H', 'S', 'O']","[4, 20, 6, 34]",-1.4132531188000002,-559.71018448,64
In2O3,"['In', 'O']","[16, 24]",-1.8782337958,-755.58681983,40
In2P3S9,"['In', 'P', 'S']","[8, 12, 36]",-0.4702755395,-763.85576716,56
In2PO5,"['In', 'P', 'O']","[4, 2, 10]",-2.1470585513,-249.9069661,16
In2S3,"['In', 'S']","[16, 24]",-0.723504279,-792.50005867,40
In2S3O12,"['In', 'S', 'O']","[4, 6, 24]",-1.6734733848,-395.52713496,34
In2Se3,"['In', 'Se']","[12, 18]",-0.6328985187,-779.71226498,30
In2Te3O9,"['In', 'Te', 'O']","[8, 12, 36]",-1.495282752,-1016.46443611,56
In2Te5,"['In', 'Te']","[4, 10]",-0.4092157857,-509.542621,14
In2TeO6,"['In', 'Te', 'O']","[6, 3, 18]",-1.6517331726000002,-466.36069666,27
In4Te3,"['In', 'Te']","[16, 12]",-0.4290450268,-989.49246075,28
In5Cl9,"['In', 'Cl']","[10, 18]",-1.1859960386,-507.79225608,28
In5S5Br,"['In', 'S', 'Br']","[10, 10, 2]",-0.7340094741000001,-483.58400856,22
In5S5Cl,"['In', 'S', 'Cl']","[10, 10, 2]",-0.7633809018000001,-461.66459597,22
In7Cl9,"['In', 'Cl']","[28, 36]",-1.0936987595,-1285.52465461,64
In7Te10,"['In', 'Te']","[14, 20]",-0.49322484790000004,-1224.16624483,34
InBr,"['In', 'Br']","[2, 2]",-0.8544623375,-108.31049635,4
InBr2,"['In', 'Br']","[8, 16]",-1.0230856763,-597.33603223,24
InBr3,"['In', 'Br']","[2, 6]",-1.1200567563,-190.45879505,8
InBrO,"['In', 'Br', 'O']","[2, 2, 2]",-1.5451228067,-126.47497284,6
InCl,"['In', 'Cl']","[32, 32]",-0.9806861188,-1379.9969196,64
InCl3,"['In', 'Cl']","[2, 6]",-1.11264387,-122.70273996,8
InClO,"['In', 'Cl', 'O']","[2, 2, 2]",-1.6563583883000002,-104.57680233,6
InF3,"['In', 'F']","[2, 6]",-2.7300353812,-109.33585065,8
InH10N3O14,"['In', 'H', 'N', 'O']","[2, 20, 6, 28]",-0.8540308629000001,-411.55481532,56
InH4NCl4,"['In', 'H', 'N', 'Cl']","[2, 8, 2, 8]",-0.9543403205000001,-194.82300541,20
InH5N2F2,"['In', 'H', 'N', 'F']","[4, 20, 8, 8]",-1.0823127575,-347.6908551,40
InH9N3Cl3,"['In', 'H', 'N', 'Cl']","[2, 18, 6, 6]",-0.7328549622,-255.12248879,32
