Compound,Elements,Element_numbers,H_f,E_total,#_atoms
SrClF,"['Sr', 'Cl', 'F']","[2, 2, 2]",-3.6156613683333347,-88.92722041,6
SrCN2,"['Sr', 'C', 'N']","[3, 3, 6]",-1.0133635808333328,-164.93175697,12
SrCO3,"['Sr', 'C', 'O']","[4, 4, 12]",-2.5117413844999987,-253.53016569,20
SrF2,"['Sr', 'F']","[1, 2]",-4.241028823333334,-41.95537567,3
SrH2,"['Sr', 'H']","[4, 8]",-0.6709597741666672,-124.73631729,12
SrH2Br2O,"['Sr', 'H', 'Br', 'O']","[4, 8, 8, 4]",-1.8437805283333333,-338.77009868,24
SrH2I2O,"['Sr', 'H', 'I', 'O']","[4, 8, 8, 4]",-1.5394628416666667,-471.6407062,24
SrH2I2O7,"['Sr', 'H', 'I', 'O']","[2, 4, 4, 14]",-1.2009714349999996,-320.03964744,24
SrH2O2,"['Sr', 'H', 'O']","[4, 8, 8]",-2.0162510205000004,-206.25617641,20
SrH4N2,"['Sr', 'H', 'N']","[2, 8, 4]",-0.6684779092857147,-118.65078473,14
SrH4S3O12,"['Sr', 'H', 'S', 'O']","[2, 8, 6, 24]",-1.6477858100500016,-343.51827228,40
SrHBrO,"['Sr', 'H', 'Br', 'O']","[2, 2, 2, 2]",-2.270483927500001,-120.21320742,8
SrHCl,"['Sr', 'H', 'Cl']","[2, 2, 2]",-1.8306414966666675,-78.15601198,6
SrHClO,"['Sr', 'H', 'Cl', 'O']","[2, 2, 2, 2]",-2.376633117500001,-98.49681694,8
SrHIO,"['Sr', 'H', 'I', 'O']","[4, 4, 4, 4]",-2.0535629037499987,-307.04279446,16
SrHN,"['Sr', 'H', 'N']","[4, 4, 4]",-0.8553917191666661,-150.26919463,12
SrI2,"['Sr', 'I']","[4, 8]",-1.9223603749999967,-405.5087445,12
SrIF,"['Sr', 'I', 'F']","[2, 2, 2]",-3.1281367733333334,-143.61121484,6
SrN,"['Sr', 'N']","[4, 4]",-0.7103742187500011,-131.87248775,8
SrN2,"['Sr', 'N']","[1, 2]",-0.6579617500000007,-42.80493225,3
SrN2O6,"['Sr', 'N', 'O']","[4, 8, 24]",-1.1733928780555547,-353.30539961,36
SrN6,"['Sr', 'N']","[2, 12]",-0.2704820064285696,-159.71823009,14
SrO,"['Sr', 'O']","[1, 1]",-3.0505710750000006,-34.52063665,2
SrO2,"['Sr', 'O']","[1, 2]",-2.17609876,-41.10358528,3
SrS,"['Sr', 'S']","[1, 1]",-2.465779508499999,-36.81365433,2
SrS3,"['Sr', 'S']","[2, 6]",-1.2102377452500015,-111.91967384,8
SrSO4,"['Sr', 'S', 'O']","[4, 4, 16]",-2.516751935333332,-286.4231397,24
Tc,['Tc'],[2],0.0,-70.10019064,2
Tc2N,"['Tc', 'N']","[4, 2]",-0.24414148499999536,-160.23259591,6
Tc2O7,"['Tc', 'O']","[8, 28]",-1.4508179983333318,-504.99249394,36
Tc2P3,"['Tc', 'P']","[8, 12]",-0.5766015605000007,-416.83173689,20
Tc3N,"['Tc', 'N']","[3, 1]",-0.23552714249999696,-115.37608207,4
Tc3P,"['Tc', 'P']","[12, 4]",-0.35484015124999857,-467.91161098,16
TcH,"['Tc', 'H']","[1, 1]",0.004601929999999754,-38.49464614,2
TcO2,"['Tc', 'O']","[4, 8]",-1.7011196666666681,-209.860192,12
TcP,"['Tc', 'P']","[1, 1]",-0.49262494999999973,-46.44359204,2
TcP3,"['Tc', 'P']","[4, 12]",-0.5032141131249972,-273.15073149,16
TcP4,"['Tc', 'P']","[8, 32]",-0.47011232549999704,-632.2690415,40
TcS2,"['Tc', 'S']","[4, 8]",-0.7174381054999989,-225.75681977,12
Te,['Te'],[2],0.0,-74.12684134,2
Te2Br,"['Te', 'Br']","[16, 8]",-0.37956752875000177,-755.33540869,24
Te2I,"['Te', 'I']","[16, 8]",-0.19639182333333358,-891.11342376,24
Te2Ir,"['Te', 'Ir']","[6, 3]",-0.5209406422222224,-440.69916578,9
Te2Mo,"['Te', 'Mo']","[4, 2]",-0.39102270166666625,-220.33853621,6
Te2MoO7,"['Te', 'Mo', 'O']","[8, 4, 28]",-1.5781266395000018,-671.47211158,40
Te2O5,"['Te', 'O']","[4, 10]",-1.1308230835714284,-225.64306817,14
Te2Os,"['Te', 'Os']","[8, 4]",-0.28882412333333224,-587.02828948,12
Te2P2O9,"['Te', 'P', 'O']","[4, 4, 18]",-1.8683380042307691,-349.26765767,26
Te2Pd,"['Te', 'Pd']","[2, 1]",-0.5138086633333311,-108.45542599,3
Te2Pd3,"['Te', 'Pd']","[4, 6]",-0.4726493929999947,-349.70329393,10
Te2Pt,"['Te', 'Pt']","[2, 1]",-0.6657613800000016,-146.33228414,3
Te2Rh,"['Te', 'Rh']","[8, 4]",-0.6193427116666612,-438.86171254,12
Te2Ru,"['Te', 'Ru']","[4, 2]",-0.5545414399999989,-221.18784864,6
Te2SO7,"['Te', 'S', 'O']","[4, 2, 14]",-1.3444276451999997,-280.56006653,20
Te2W,"['Te', 'W']","[8, 4]",-0.19035899083332689,-578.05766789,12
Te3Pd13,"['Te', 'Pd']","[6, 26]",-0.2935196299999987,-1084.24022816,32
Te3Pt2,"['Te', 'Pt']","[6, 4]",-0.6577383549999979,-509.79058355,10
Te4Mo3,"['Te', 'Mo']","[8, 6]",-0.3596314478571401,-510.75844027,14
Te4Pt3,"['Te', 'Pt']","[4, 3]",-0.6506710685714309,-363.43289748,7
Te4Rh3,"['Te', 'Rh']","[4, 3]",-0.5949739242857147,-253.61021747,7
Te6RhCl3,"['Te', 'Rh', 'Cl']","[12, 2, 6]",-0.594506640000003,-571.3239218,20
Te7IrCl7,"['Te', 'Ir', 'Cl']","[14, 2, 14]",-0.6449924633333315,-790.8184149,30
Te7Pd20,"['Te', 'Pd']","[7, 20]",-0.3848828022222253,-925.57963566,27
Te8Rh3,"['Te', 'Rh']","[8, 3]",-0.5741383581818179,-404.01452194,11
TeBr2,"['Te', 'Br']","[2, 4]",-0.3557777983333352,-152.86716079,6
TeCl4,"['Te', 'Cl']","[8, 32]",-0.7896833767499999,-579.89074307,40
TeF4,"['Te', 'F']","[4, 16]",-2.2278193024999995,-248.55869965,20
TeF6,"['Te', 'F']","[4, 24]",-2.1274968314285707,-291.44658168,28
TeI,"['Te', 'I']","[4, 4]",-0.20072313374999595,-296.55219507,8
TeI4,"['Te', 'I']","[8, 32]",-0.18442781749999995,-1477.4267927,40
TeO2,"['Te', 'O']","[8, 16]",-1.2070268570833325,-423.96855657,24
TeO3,"['Te', 'O']","[2, 6]",-1.0546271350000005,-119.49858408,8
TePd,"['Te', 'Pd']","[2, 2]",-0.5092444499999971,-141.7381778,4
TePt,"['Te', 'Pt']","[2, 2]",-0.6161528425,-217.00781137,4
TeRhCl,"['Te', 'Rh', 'Cl']","[2, 2, 2]",-0.7853997516666595,-162.03766151,6
TeSeO4,"['Te', 'Se', 'O']","[2, 2, 8]",-1.0245614849999995,-175.7997282,12
Ti,['Ti'],[2],0.0,-31.98782142,2
Ti2N,"['Ti', 'N']","[4, 2]",-1.4946101933333342,-91.51060816,6
Ti2O,"['Ti', 'O']","[2, 1]",-2.024381406666668,-44.21673872,3
Ti2O3,"['Ti', 'O']","[4, 6]",-3.2281858299999984,-133.1922253,10
Ti2P,"['Ti', 'P']","[6, 3]",-1.1489871366666666,-137.52901065,9
Ti2S,"['Ti', 'S']","[24, 12]",-1.2124961323333328,-542.92420452,36
Ti2Se,"['Ti', 'Se']","[24, 12]",-0.924145676111108,-657.91385062,36
Ti2Te2P,"['Ti', 'Te', 'P']","[2, 2, 1]",-1.062901690000001,-121.83735059,5
Ti3O,"['Ti', 'O']","[12, 4]",-1.5612869456249996,-241.53056913,16
Ti3O5,"['Ti', 'O']","[6, 10]",-3.290919804375001,-210.17606187,16
Ti3P,"['Ti', 'P']","[24, 8]",-0.9278649974999986,-496.81121704,32
Ti3S4,"['Ti', 'S']","[3, 4]",-1.6148422440000019,-97.75917696,7
Ti3Se4,"['Ti', 'Se']","[6, 8]",-1.3343173635714274,-275.17118061,14
Ti3Te4,"['Ti', 'Te']","[3, 4]",-0.9104868814285721,-202.60870817,7
Ti4P3,"['Ti', 'P']","[8, 6]",-1.232300159285712,-207.65285507,14
Ti5P3,"['Ti', 'P']","[20, 12]",-1.2072486649999998,-483.40886296,32
Ti5Se4,"['Ti', 'Se']","[5, 4]",-1.1635343066666652,-170.70497752,9
Ti5Te4,"['Ti', 'Te']","[5, 4]",-0.824192093333336,-235.64082884,9
Ti6O,"['Ti', 'O']","[12, 2]",-0.9146336871428572,-217.04326062,14
TiH,"['Ti', 'H']","[2, 2]",-0.444720567500001,-40.67418227,4
TiH2,"['Ti', 'H']","[1, 2]",-0.561019603333334,-24.58445881,3
TiN,"['Ti', 'N']","[1, 1]",-1.9823495199999979,-29.24227254,2
TiO,"['Ti', 'O']","[5, 5]",-2.8057486300000023,-138.8059588,10
TiO2,"['Ti', 'O']","[2, 4]",-3.399777421666665,-77.00964253,6
TiP,"['Ti', 'P']","[4, 4]",-1.2894499699999997,-115.92416832,8
TiP2,"['Ti', 'P']","[4, 8]",-0.8634768175000005,-157.60325893,12
TiP2H2O8,"['Ti', 'P', 'H', 'O']","[4, 8, 8, 32]",-2.3818001992307694,-495.71057148,52
TiP2S6,"['Ti', 'P', 'S']","[2, 4, 12]",-0.7045495602222237,-201.7234044,18
TiPHO5,"['Ti', 'P', 'H', 'O']","[4, 4, 4, 20]",-2.5978074978125,-325.66929849,32
TiPO4,"['Ti', 'P', 'O']","[2, 2, 8]",-2.839062916666665,-136.11939528,12
TiS,"['Ti', 'S']","[1, 1]",-1.6466934585000015,-28.90568223,2
TiS2,"['Ti', 'S']","[1, 2]",-1.4728875580000012,-39.6493533,3
TiS3,"['Ti', 'S']","[2, 6]",-1.1288261115000022,-98.72878077,8
TiSe,"['Ti', 'Se']","[1, 1]",-1.2609231649999977,-38.58166352,2
TiSe2,"['Ti', 'Se']","[2, 4]",-1.2553425083333352,-119.78352381,6
TiSe2O6,"['Ti', 'Se', 'O']","[2, 4, 12]",-1.7161322144444442,-217.01138262,18
TiSO5,"['Ti', 'S', 'O']","[4, 4, 20]",-2.3100845956428566,-290.24743993,28
TiTe2,"['Ti', 'Te']","[1, 2]",-0.8856374833333357,-92.77761245,3
W,['W'],[2],0.0,-139.63307757,2
WN,"['W', 'N']","[1, 1]",-0.14853753499999556,-79.39728857,2
WN2,"['W', 'N']","[2, 4]",-0.24557257666666507,-178.24120946,6
WO2,"['W', 'O']","[4, 8]",-2.1208798708333347,-353.96307445,12
WO3,"['W', 'O']","[4, 12]",-2.3313025368750004,-390.43653459,16
WS2,"['W', 'S']","[1, 2]",-0.8495263379999992,-91.60190964,3
WS2O9,"['W', 'S', 'O']","[4, 8, 36]",-1.6147054372083336,-655.32778549,48
WSe2,"['W', 'Se']","[2, 4]",-0.5371446416666666,-223.11961661,6
Y,['Y'],[2],0.0,-55.64639895,2
Y2C,"['Y', 'C']","[2, 1]",-0.44237874666666716,-67.06628724,3
Y2Cl3,"['Y', 'Cl']","[4, 6]",-2.1861361679999987,-180.36595068,10
Y2CN2O2,"['Y', 'C', 'N', 'O']","[2, 1, 2, 2]",-2.4787586400000015,-113.96939748,7
Y2NCl3,"['Y', 'N', 'Cl']","[4, 2, 6]",-2.488507056666665,-206.93402068,12
Y2O3,"['Y', 'O']","[16, 24]",-3.983618910750002,-752.25502443,40
Y2S3,"['Y', 'S']","[12, 18]",-2.415366648533336,-579.47051509,30
Y2Te4O11,"['Y', 'Te', 'O']","[4, 8, 22]",-2.1299273517647066,-615.64500896,34
Y2Te5O13,"['Y', 'Te', 'O']","[4, 10, 26]",-1.9937245577500022,-721.72643931,40
Y2TeO6,"['Y', 'Te', 'O']","[8, 4, 24]",-2.9080149038888883,-623.26680454,36
Y3BrO4,"['Y', 'Br', 'O']","[6, 2, 8]",-3.745327899374999,-314.41364939,16
Y3Se4,"['Y', 'Se']","[6, 8]",-1.9946595771428608,-355.3917716,14
Y4C5,"['Y', 'C']","[8, 10]",-0.4788225672222224,-332.13191621,18
Y4C7,"['Y', 'C']","[8, 14]",-0.44695848045454445,-373.71720057,22
Y4H9NO13,"['Y', 'H', 'N', 'O']","[8, 18, 2, 26]",-2.126706340740741,-578.2132464,54
Y5S7,"['Y', 'S']","[5, 7]",-2.410838106583334,-235.37482447,12
YBr2,"['Y', 'Br']","[2, 4]",-1.8962631249999997,-143.62967275,6
YBr3,"['Y', 'Br']","[2, 6]",-2.040429030000002,-186.87837324,8
YCl3,"['Y', 'Cl']","[2, 6]",-2.6328903274999984,-123.92131162,8
YClO,"['Y', 'Cl', 'O']","[2, 2, 2]",-3.5089541233333343,-104.74897674,6
YF3,"['Y', 'F']","[3, 9]",-4.284836425833333,-166.24628851,12
YH2,"['Y', 'H']","[1, 2]",-0.8276607966666679,-37.21368239,3
YH3,"['Y', 'H']","[6, 18]",-0.7354710879166669,-246.75800611,24
YHO2,"['Y', 'H', 'O']","[2, 2, 4]",-2.9454213275,-110.74044862,8
YHSe,"['Y', 'H', 'Se']","[1, 1, 1]",-1.664457653333334,-56.33624015,3
YI3,"['Y', 'I']","[2, 6]",-1.6182764512500043,-288.63182661,8
YI3O9,"['Y', 'I', 'O']","[4, 12, 36]",-1.1827122567307702,-834.48086935,52
YN,"['Y', 'N']","[1, 1]",-2.0410880250000005,-41.18904955,2
YP,"['Y', 'P']","[1, 1]",-1.8653412849999995,-41.96212471,2
YP3O9,"['Y', 'P', 'O']","[4, 12, 36]",-2.8210877223076927,-604.49686924,52
YP5,"['Y', 'P']","[2, 10]",-0.6450797358333323,-167.46977823,12
YPO4,"['Y', 'P', 'O']","[2, 2, 8]",-3.4000898225,-166.51031815,12
YS,"['Y', 'S']","[1, 1]",-2.274905948499999,-41.99140721,2
YSe,"['Y', 'Se']","[1, 1]",-1.9937305850000016,-51.87657836,2
YSeF,"['Y', 'Se', 'F']","[8, 8, 8]",-3.2048142591666675,-487.90283654,24
YSF,"['Y', 'S', 'F']","[2, 2, 2]",-3.3696272123333344,-102.0695431,6
YTe,"['Y', 'Te']","[1, 1]",-1.5966546550000018,-68.07990931,2
YTe2,"['Y', 'Te']","[2, 4]",-1.4543554899999975,-212.62613294,6
Zn,['Zn'],[2],0.0,-26.94115804,2
ZnBr2,"['Zn', 'Br']","[16, 32]",-1.1229630914583335,-882.27738039,48
ZnCl2,"['Zn', 'Cl']","[4, 8]",-1.348179704166667,-133.00960845,12
ZnCN2,"['Zn', 'C', 'N']","[4, 4, 8]",-0.16821762812500118,-171.21427405,16
ZnCO3,"['Zn', 'C', 'O']","[2, 2, 6]",-1.610454906000001,-100.16601806,10
ZnF2,"['Zn', 'F']","[2, 4]",-2.552112596666666,-56.19105398,6
ZnH2O2,"['Zn', 'H', 'O']","[4, 8, 8]",-1.3104751399999999,-156.9682588,20
ZnH2S2O8,"['Zn', 'H', 'S', 'O']","[2, 4, 4, 16]",-1.4496146587692307,-215.41247438,26
ZnH2SO5,"['Zn', 'H', 'S', 'O']","[2, 4, 2, 10]",-1.4919897785555571,-148.40675164,18
ZnH3CNO3,"['Zn', 'H', 'C', 'N', 'O']","[4, 12, 4, 4, 12]",-1.0838274366666667,-285.72041972,36
ZnH4N2O8,"['Zn', 'H', 'N', 'O']","[2, 8, 4, 16]",-0.795742722000001,-214.07088766,30
ZnI2,"['Zn', 'I']","[2, 4]",-0.6448983966666617,-177.50340038,6
ZnI2O6,"['Zn', 'I', 'O']","[4, 8, 24]",-0.7318198163888875,-521.35260139,36
ZnO,"['Zn', 'O']","[2, 2]",-1.6651722299999996,-45.91347792,4
ZnS,"['Zn', 'S']","[4, 4]",-0.9507320210000003,-99.96183742,8
ZnSO4,"['Zn', 'S', 'O']","[4, 4, 16]",-1.6416468486666673,-230.24821762,24
Zr,['Zr'],[2],0.0,-61.38977188,2
Zr2P2O9,"['Zr', 'P', 'O']","[4, 4, 18]",-3.188939610384615,-358.12929943,26
Zr2Se,"['Zr', 'Se']","[24, 12]",-1.0529061941666669,-1015.37322927,36
Zr2SN2,"['Zr', 'S', 'N']","[4, 2, 4]",-2.027978807400001,-199.4308727,10
Zr2Te2P,"['Zr', 'Te', 'P']","[2, 2, 1]",-1.2966196599999988,-152.40794044,5
Zr3N2,"['Zr', 'N']","[6, 4]",-1.6386460150000004,-237.69055415,10
Zr3N4,"['Zr', 'N']","[12, 16]",-1.871258960714288,-569.2728269,28
Zr3O,"['Zr', 'O']","[6, 2]",-1.565142196250001,-209.00212657,8
Zr3P,"['Zr', 'P']","[24, 8]",-0.9490449259374998,-850.31297475,32
Zr3Te,"['Zr', 'Te']","[12, 4]",-0.6337477218749967,-526.73236355,16
Zr5Te4,"['Zr', 'Te']","[5, 4]",-1.0180955844444384,-310.89096026,9
Zr7P4,"['Zr', 'P']","[14, 8]",-1.2808583277272718,-541.17342033,22
ZrH2,"['Zr', 'H']","[1, 2]",-0.657173676666666,-39.57392103,3
ZrN,"['Zr', 'N']","[1, 1]",-1.9976178599999983,-43.97380922,2
ZrO2,"['Zr', 'O']","[4, 8]",-3.845940489166665,-218.17724187,12
ZrP,"['Zr', 'P']","[4, 4]",-1.5321680212499977,-176.66991273,8
ZrP2,"['Zr', 'P']","[4, 8]",-1.0649646699999995,-218.82511316,12
ZrP2H2O6,"['Zr', 'P', 'H', 'O']","[1, 2, 2, 6]",-2.393111769090909,-121.67788074,11
ZrP2H2O8,"['Zr', 'P', 'H', 'O']","[4, 8, 8, 32]",-2.5187552174999985,-561.63623243,52
ZrP2O7,"['Zr', 'P', 'O']","[2, 4, 14]",-2.9397601260000004,-247.99909408,20
ZrP2S6,"['Zr', 'P', 'S']","[2, 4, 12]",-0.8059031707777788,-232.94976939,18
ZrP2S7,"['Zr', 'P', 'S']","[4, 8, 28]",-0.7553743828999998,-505.5755812,40
ZrS,"['Zr', 'S']","[1, 1]",-1.8603191384999995,-44.03393359,2
ZrS2,"['Zr', 'S']","[1, 2]",-1.7869674046666664,-55.29259284,3
ZrS2O8,"['Zr', 'S', 'O']","[4, 8, 32]",-2.1456274592272733,-491.11979471,44
ZrS3,"['Zr', 'S']","[2, 6]",-1.4200252577500017,-130.46037394,8
ZrSe,"['Zr', 'Se']","[1, 1]",-1.5337449050000025,-53.828307,2
ZrSe2,"['Zr', 'Se']","[1, 2]",-1.5412726666666667,-75.45055238,3
ZrSe3,"['Zr', 'Se']","[2, 6]",-1.2225873725000014,-191.56600212,8
ZrTe,"['Zr', 'Te']","[1, 1]",-1.0986692849999997,-69.95563857,2
ZrTe2,"['Zr', 'Te']","[1, 2]",-1.1027240466666655,-108.12987214,3
ZrTe3,"['Zr', 'Te']","[2, 6]",-0.9327224825000044,-291.23197986,8
ZrTe3O8,"['Zr', 'Te', 'O']","[4, 12, 32]",-1.8841111558333334,-854.96315948,48
ZrTe5,"['Zr', 'Te']","[2, 10]",-0.7195937699999982,-440.65892524,12
