,Compound,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,"OxidationStates(stats=['minimum', 'maximum', 'range', 'std_dev'])",minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,avg anion electron affinity
381,NCS-NC-Co,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,27.0,21.0,11.5,6.666666666666667,6.0,58.0,88.0,30.0,77.33333333333333,6.666666666666667,77.0,12.0107,58.933195,46.922495,23.8388325,14.440176666666666,12.0107,63.05,3823.0,3759.95,1654.7433333333336,1483.2566666666664,63.05,9.0,16.0,7.0,13.833333333333334,1.6111111111111107,14.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,71.0,126.0,55.0,87.5,18.666666666666668,71.0,1.88,3.04,1.1600000000000001,2.6066666666666665,0.2888888888888889,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.5,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.1666666666666665,0.5555555555555555,3.0,5.64,25.786875,20.146874999999998,12.808229166666669,5.633229166666666,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,1.5484712,1.5484712,0.25807853333333336,0.4301308888888889,0.0,70.0,194.0,124.0,173.33333333333334,34.444444444444436,194.0,2.0,2.3333333333333335,1.1666666666666667,0.0,False,0.28566268626404256,0.03431859741969226,"Full Formula (Co1 C2 S1 N2)
Reduced Formula: CoC2SN2
abc   :   3.198624   3.198623  19.042969
angles:  90.000000  90.000000 120.000004
Sites (6)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Co2+  -0         0         0.173605
  1  C3+    0.333333  0.666667  0.051932
  2  C3+    0.666667  0.333333  0.296899
  3  S2-    0.666667  0.333333  0.378926
  4  N3-    0.666667  0.333333  0.232383
  5  N3-    0.333333  0.666667  0.115345",0.3366666666666669,1.0066666666666668,0.6699999999999999,0.5600000000000002,0.47376154339498683,-147333.33333333334
382,NCS-NC-Cu,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,29.0,23.0,11.833333333333334,7.111111111111112,6.0,64.0,88.0,24.0,78.33333333333333,5.666666666666667,77.0,12.0107,63.546,51.5353,24.60763333333333,15.465244444444442,12.0107,63.05,3823.0,3759.95,1586.371666666667,1491.0855555555556,63.05,11.0,16.0,5.0,14.166666666666666,1.1666666666666667,14.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,71.0,132.0,61.0,88.5,20.0,71.0,1.9,3.04,1.1400000000000001,2.61,0.2866666666666667,2.55,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,5.833333333333333,1.7777777777777777,4.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.8333333333333335,0.8888888888888888,3.0,5.64,25.786875,20.146874999999998,12.945729166666666,5.495729166666666,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,178.5,36.166666666666664,194.0,1.8333333333333333,2.3333333333333335,1.6666666666666667,0.0,False,0.27740039000980643,0.03336059955879865,"Full Formula (Cu1 C2 S1 N2)
Reduced Formula: CuC2SN2
abc   :   3.394334   3.394333  18.190413
angles:  90.000000  90.000000 119.999988
Sites (6)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Cu2+  0         0         0.17301
  1  C3+   0.333333  0.666667  0.052874
  2  C3+   0.666667  0.333333  0.30204
  3  S2-   0.666667  0.333333  0.389065
  4  N3-   0.666667  0.333333  0.235104
  5  N3-   0.333333  0.666667  0.119016",0.3366666666666669,0.9866666666666668,0.6499999999999999,0.5533333333333336,0.4596194077712558,-147333.33333333334
383,NCS-NC-Fe,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,26.0,20.0,11.333333333333334,6.4444444444444455,6.0,55.0,88.0,33.0,76.83333333333333,7.277777777777781,77.0,12.0107,55.845,43.8343,23.324133333333332,13.75391111111111,12.0107,63.05,3823.0,3759.95,1661.91,1490.4233333333334,63.05,8.0,16.0,8.0,13.666666666666666,1.8888888888888893,14.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,71.0,132.0,61.0,88.5,20.0,71.0,1.83,3.04,1.21,2.598333333333333,0.29444444444444445,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,4.0,4.0,0.6666666666666666,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.3333333333333335,0.6666666666666666,3.0,5.64,25.786875,20.146874999999998,12.8890625,5.552395833333333,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,2.1106628,2.1106628,0.3517771333333333,0.5862952222222223,0.0,70.0,229.0,159.0,179.16666666666666,36.38888888888889,194.0,2.0,2.3333333333333335,1.0,0.0,False,0.3065145361435566,0.036773800477532294,"Full Formula (Fe1 C2 S1 N2)
Reduced Formula: FeC2SN2
abc   :   3.210471   3.210471  18.667741
angles:  90.000000  90.000000 119.999993
Sites (6)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Fe2+  -0         0         0.177938
  1  C3+    0.333333  0.666667  0.054887
  2  C3+    0.666667  0.333333  0.292074
  3  S2-    0.666667  0.333333  0.375283
  4  N3-    0.666667  0.333333  0.224855
  5  N3-    0.333333  0.666667  0.119762",0.3366666666666669,1.0566666666666666,0.7199999999999998,0.5766666666666668,0.5091168824543141,-147333.33333333334
384,NCS-NC-Mg,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,16.0,10.0,9.0,3.3333333333333335,6.0,68.0,88.0,20.0,79.0,5.0,77.0,12.0107,32.065,20.054299999999998,18.067466666666668,6.7450222222222225,12.0107,63.05,3823.0,3759.95,1513.91,1539.3933333333334,63.05,2.0,16.0,14.0,12.666666666666666,3.555555555555556,14.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,71.0,141.0,70.0,90.0,22.0,71.0,1.31,3.04,1.73,2.5116666666666667,0.4005555555555555,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.333333333333333,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,5.64,25.786875,20.146874999999998,14.915729166666665,6.281805555555554,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,173.33333333333334,34.444444444444436,194.0,2.0,2.3333333333333335,0.0,0.0,False,0.5267942520624656,0.06556236054975674,"Full Formula (Mg1 C2 S1 N2)
Reduced Formula: MgC2SN2
abc   :   3.503422   3.503421  18.384003
angles:  90.000000  90.000000 119.999992
Sites (6)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Mg2+  -0         0         0.176968
  1  C3+    0.333333  0.666667  0.054565
  2  C3+    0.666667  0.333333  0.301812
  3  S2-    0.666667  0.333333  0.386527
  4  N3-    0.666667  0.333333  0.234655
  5  N3-    0.333333  0.666667  0.119799",0.3366666666666669,1.5766666666666667,1.2399999999999998,0.7500000000000001,0.8768124086713187,-147333.33333333334
385,NCS-NC-Mn,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,25.0,19.0,11.166666666666666,6.222222222222221,6.0,52.0,88.0,36.0,76.33333333333333,8.111111111111114,77.0,12.0107,54.938045,42.927345,23.172974166666666,13.552365555555555,12.0107,63.05,3823.0,3759.95,1613.2433333333336,1473.171111111111,63.05,7.0,16.0,9.0,13.5,2.1666666666666665,14.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,71.0,139.0,68.0,89.66666666666667,21.555555555555557,71.0,1.55,3.04,1.49,2.5516666666666667,0.33500000000000013,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.166666666666667,0.888888888888889,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,5.0,5.0,0.8333333333333334,1.388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,0.8333333333333334,3.0,5.64,25.786875,20.146874999999998,12.848660201150002,5.592798132183333,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,0.000310120689655,0.000310120689655,5.1686781609166664e-05,8.614463601527778e-05,0.0,70.0,217.0,147.0,177.16666666666666,35.72222222222223,194.0,2.0,2.3333333333333335,0.8333333333333334,0.0,True,0.42594209043069775,0.051771820736938486,"Full Formula (Mn1 C2 S1 N2)
Reduced Formula: MnC2SN2
abc   :   3.175773   3.175773  19.197537
angles:  90.000000  90.000000 120.000001
Sites (6)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Mn2+  0         -0         0.176672
  1  C3+   0.333333   0.666667  0.051047
  2  C3+   0.666667   0.333333  0.303081
  3  S2-   0.666667   0.333333  0.383973
  4  N3-   0.666667   0.333333  0.238699
  5  N3-   0.333333   0.666667  0.113987",0.3366666666666669,1.3366666666666667,0.9999999999999998,0.6700000000000003,0.7071067811865474,-147333.33333333334
386,NCS-NC-Ni,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,6.0,28.0,22.0,11.666666666666666,6.888888888888888,6.0,61.0,88.0,27.0,77.83333333333333,6.166666666666667,77.0,12.0107,58.6934,46.6827,23.798866666666665,14.386888888888889,12.0107,63.05,3823.0,3759.95,1648.0766666666668,1476.59,63.05,10.0,16.0,6.0,14.0,1.3333333333333333,14.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,71.0,124.0,53.0,87.16666666666667,18.222222222222225,71.0,1.91,3.04,1.1300000000000001,2.611666666666667,0.2855555555555557,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.0,2.0,0.0,8.0,8.0,1.3333333333333333,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,5.666666666666667,1.5555555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.1111111111111112,3.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.6666666666666666,3.0,5.64,25.786875,20.146874999999998,12.820729166666666,5.620729166666666,5.64,0.0,6.437,6.437,4.011333333333334,1.9402222222222223,4.496,0.0,0.5953947,0.5953947,0.09923245000000001,0.1653874166666667,0.0,70.0,225.0,155.0,178.5,36.166666666666664,194.0,2.0,2.3333333333333335,1.3333333333333333,0.0,False,0.27328797929459825,0.03288700817007916,"Full Formula (Ni1 C2 S1 N2)
Reduced Formula: NiC2SN2
abc   :   3.269611   3.269609  18.664554
angles:  90.000000  90.000000 119.999995
Sites (6)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Ni2+  -0         0         0.174728
  1  C3+    0.333333  0.666667  0.054906
  2  C3+    0.666667  0.333333  0.296836
  3  S2-    0.666667  0.333333  0.380517
  4  N3-    0.666667  0.333333  0.230973
  5  N3-    0.333333  0.666667  0.119594",0.3366666666666669,0.9766666666666668,0.6399999999999999,0.5500000000000002,0.4525483399593903,-147333.33333333334
387,NCS-NCO-Ba,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,56.0,50.0,15.142857142857142,11.918367346938775,6.0,9.0,88.0,79.0,71.71428571428571,17.91836734693878,77.0,12.0107,137.327,125.3163,33.91802857142857,29.545420408163263,12.0107,54.8,3823.0,3768.2,1316.4657142857143,1432.305306122449,63.05,2.0,16.0,14.0,13.142857142857142,3.1836734693877555,14.0,2.0,6.0,4.0,2.7142857142857144,1.0204081632653061,2.0,66.0,215.0,149.0,97.14285714285714,35.91836734693877,71.0,0.89,3.44,2.55,2.584285714285714,0.5048979591836734,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.0612244897959184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,63.59,57.95,19.899910714285713,14.16487244897959,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,155.28571428571428,65.3061224489796,194.0,2.0,2.5714285714285716,0.0,0.0,True,0.8032113561415081,0.09433950564752168,"Full Formula (Ba1 C2 S1 N2 O1)
Reduced Formula: BaC2SN2O
abc   :   4.467655   4.467652  17.611625
angles:  90.000000  90.000000 120.000000
Sites (7)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Ba2+  -0         -0         0.27922
  1  C4+    0.333333   0.666667  0.138848
  2  C4+    0.666667   0.333333  0.41545
  3  S2-    0.666667   0.333333  0.504993
  4  N3-    0.666667   0.333333  0.345924
  5  N3-    0.333333   0.666667  0.208585
  6  O2-    0.333333   0.666667  0.071308",0.4750000000000001,2.135,1.6599999999999997,1.0283333333333333,1.1737972567696686,-181000.0
388,NCS-NCO-Be,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,4.0,16.0,12.0,7.714285714285714,2.4489795918367343,6.0,67.0,88.0,21.0,80.0,5.428571428571429,77.0,9.012182,32.065,23.052818,15.587340285714285,4.825634122448979,12.0107,54.8,3823.0,3768.2,1396.4657142857143,1433.3151020408166,63.05,2.0,16.0,14.0,13.142857142857142,3.1836734693877555,14.0,2.0,3.0,1.0,2.142857142857143,0.24489795918367344,2.0,66.0,105.0,39.0,80.14285714285714,11.632653061224488,71.0,1.57,3.44,1.8699999999999999,2.6814285714285715,0.4216326530612245,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.0612244897959184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,25.786875,20.146874999999998,11.942767857142856,5.57030612244898,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,150.28571428571428,62.44897959183674,194.0,2.0,2.5714285714285716,0.0,0.0,True,0.5828147870350187,0.0614827811145652,"Full Formula (Be1 C2 S1 N2 O1)
Reduced Formula: BeC2SN2O
abc   :   3.160536   3.160535  18.318474
angles:  90.000000  90.000000 120.000009
Sites (7)
  #  SP            a         b         c
---  ----  ---------  --------  --------
  0  Be2+  -0         0         0.245362
  1  C4+    0.333333  0.666667  0.12484
  2  C4+    0.666667  0.333333  0.364702
  3  S2-    0.666667  0.333333  0.449153
  4  N3-    0.666667  0.333333  0.29712
  5  N3-    0.333333  0.666667  0.19234
  6  O2-    0.333333  0.666667  0.060581",0.4750000000000001,1.4549999999999998,0.9799999999999998,0.8016666666666667,0.6929646455628163,-181000.0
389,NCS-NCO-Ca,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,20.0,14.0,10.0,4.571428571428571,6.0,7.0,88.0,81.0,71.42857142857143,18.40816326530612,77.0,12.0107,40.078,28.067300000000003,20.025314285714284,9.169248979591837,12.0107,54.8,3823.0,3768.2,1332.8942857142858,1422.9175510204082,63.05,2.0,16.0,14.0,13.142857142857142,3.1836734693877555,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,176.0,110.0,91.57142857142857,27.95918367346939,71.0,1.0,3.44,2.44,2.6,0.4914285714285715,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.0612244897959184,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,37.77,32.13,16.21133928571429,8.895484693877552,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,154.71428571428572,64.97959183673468,194.0,2.0,2.5714285714285716,0.0,0.0,True,0.7742664595807831,0.08934755642990565,"Full Formula (Ca1 C2 S1 N2 O1)
Reduced Formula: CaC2SN2O
abc   :   3.828466   3.828466  18.837169
angles:  90.000000  90.000000 119.999990
Sites (7)
  #  SP           a         b         c
---  ----  --------  --------  --------
  0  Ca2+  0         0         0.270726
  1  C4+   0.333333  0.666667  0.141759
  2  C4+   0.666667  0.333333  0.397767
  3  S2-   0.666667  0.333333  0.480867
  4  N3-   0.666667  0.333333  0.332481
  5  N3-   0.333333  0.666667  0.207138
  6  O2-   0.333333  0.666667  0.078967",0.4750000000000001,2.025,1.5499999999999998,0.9916666666666667,1.0960155108391485,-181000.0
390,NCS-NCO-Cd,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,48.0,42.0,14.0,10.285714285714286,6.0,70.0,88.0,18.0,80.42857142857143,4.938775510204081,77.0,12.0107,112.411,100.4003,30.3586,23.93108571428571,12.0107,54.8,3823.0,3768.2,1258.4971428571428,1465.4302040816328,63.05,12.0,16.0,4.0,14.571428571428571,1.0612244897959184,14.0,2.0,5.0,3.0,2.5714285714285716,0.816326530612245,2.0,66.0,144.0,78.0,87.0,21.428571428571427,71.0,1.69,3.44,1.75,2.698571428571429,0.4069387755102042,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.0,1.7142857142857142,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,5.64,25.786875,20.146874999999998,13.600625000000003,5.833392857142856,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,150.28571428571428,62.44897959183674,194.0,2.0,2.5714285714285716,1.4285714285714286,0.0,True,0.5349568118659437,0.055657160448159326,"Full Formula (Cd1 C2 S1 N2 O1)
Reduced Formula: CdC2SN2O
abc   :   3.702296   3.702296  17.619583
angles:  90.000000  90.000000 119.999991
Sites (7)
  #  SP            a          b         c
---  ----  ---------  ---------  --------
  0  Cd2+  -0         -0         0.278811
  1  C4+    0.333333   0.666667  0.142329
  2  C4+    0.666667   0.333333  0.414
  3  S2-    0.666667   0.333333  0.502584
  4  N3-    0.666667   0.333333  0.343968
  5  N3-    0.333333   0.666667  0.212403
  6  O2-    0.333333   0.666667  0.075295",0.4750000000000001,1.335,0.8599999999999999,0.7616666666666667,0.6081118318204308,-181000.0
391,NCS-NCO-Co,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,6.0,27.0,21.0,11.0,6.0,6.0,58.0,88.0,30.0,78.71428571428571,6.89795918367347,77.0,12.0107,58.933195,46.922495,22.718913571428573,13.017247959183674,12.0107,54.8,3823.0,3768.2,1426.18,1467.2742857142855,63.05,9.0,16.0,7.0,14.142857142857142,1.5510204081632655,14.0,2.0,4.0,2.0,2.4285714285714284,0.6122448979591836,2.0,66.0,126.0,60.0,84.42857142857143,17.75510204081633,71.0,1.88,3.44,1.56,2.7257142857142855,0.38367346938775515,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.571428571428571,1.2244897959183674,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5714285714285716,1.0612244897959184,3.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,0.5714285714285714,3.0,5.64,25.786875,20.146874999999998,12.27919642857143,5.281938775510204,5.64,0.0,6.437,6.437,3.4382857142857146,2.3179591836734694,4.496,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,194.0,182.0,150.28571428571428,62.44897959183674,194.0,2.0,2.5714285714285716,1.0,0.0,True,0.45577907367479265,0.04689354317851357,"Full Formula (Co1 C2 S1 N2 O1)
Reduced Formula: CoC2SN2O
abc   :   3.212021   3.212021  19.630616
angles:  90.000000  90.000000 119.999997
Sites (7)
  #  SP           a          b         c
---  ----  --------  ---------  --------
  0  Co2+  0         -0         0.247565
  1  C4+   0.333333   0.666667  0.128131
  2  C4+   0.666667   0.333333  0.367369
  3  S2-   0.666667   0.333333  0.446958
  4  N3-   0.666667   0.333333  0.30483
  5  N3-   0.333333   0.666667  0.191018
  6  O2-   0.333333   0.666667  0.068043",0.4750000000000001,1.145,0.6699999999999999,0.6983333333333334,0.47376154339498683,-181000.0
