Compound,Elements,Element_numbers,H_f,E_total,#_atoms
NH-SCN-Ru,"['H', 'Ru', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",0.42862776216666515,-73.96397674,6
NH-SCN-Sc,"['Sc', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",-0.49535187616666576,-58.91255457,6
NH-SCN-Sm,"['Sm', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",-0.4878439111666661,-89.10670678,6
NH-SCN-Y,"['Y', 'H', 'C', 'S', 'N']","[1, 1, 1, 1, 2]",-0.5372554494999994,-72.77897601,6
NH-SH-Al,"['Al', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.5907007654000012,-36.50677264,5
NH-SH-Bi,"['Bi', 'H', 'S', 'N']","[1, 2, 1, 1]",0.14187484859999983,-103.59549457,5
NH-SH-Ce,"['Ce', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.5917334813999986,-73.38103622,5
NH-SH-Co,"['Co', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.0327698194000007,-43.17991791,5
NH-SH-Cr,"['Cr', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.2825689554000007,-45.60651359,5
NH-SH-Fe,"['Fe', 'H', 'S', 'N']","[1, 2, 1, 1]",0.045023446599999774,-43.68885158,5
NH-SH-Ga,"['Ga', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.1799561474000015,-43.04424955,5
NH-SH-Gd,"['Gd', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.9420184174000014,-89.3835609,5
NH-SH-In,"['In', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.17805775940000074,-59.99475761,5
NH-SH-Ir,"['H', 'Ir', 'S', 'N']","[2, 1, 1, 1]",0.03228594859999987,-96.85823907,5
NH-SH-La,"['La', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.9778911534000002,-73.83172458,5
NH-SH-Lu,"['Lu', 'H', 'S', 'N']","[1, 2, 1, 1]",-1.0275964713999997,-86.29985117,5
NH-SH-Nd,"['Nd', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.9422581633999982,-74.08785963,5
NH-SH-Rh,"['H', 'Rh', 'S', 'N']","[2, 1, 1, 1]",-0.020007701400000143,-59.64020732,5
NH-SH-Ru,"['H', 'Ru', 'S', 'N']","[2, 1, 1, 1]",0.1355791045999993,-59.93517329,5
NH-SH-Sc,"['Sc', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.968529027400001,-44.86041395,5
NH-SH-Sm,"['Sm', 'H', 'S', 'N']","[1, 2, 1, 1]",-0.9613483914,-75.06371077,5
NH-SH-Y,"['Y', 'H', 'S', 'N']","[1, 2, 1, 1]",-1.0222460874000006,-58.74399925,5
O-Br-Al,"['Al', 'Br', 'O']","[1, 1, 1]",-2.054379196666666,-39.21405559,3
O-Br-Bi,"['Bi', 'Br', 'O']","[1, 1, 1]",-0.9111333566666625,-106.53591807,3
O-Br-Ce,"['Ce', 'Br', 'O']","[1, 1, 1]",-2.960558419999998,-78.80169326,3
O-Br-Co,"['Co', 'Br', 'O']","[1, 1, 1]",-0.62090485,-44.37643255,3
O-Br-Cr,"['Cr', 'Br', 'O']","[1, 1, 1]",-1.579531190000002,-48.42991157,3
O-Br-Fe,"['Fe', 'Br', 'O']","[1, 1, 1]",-0.9661544533333336,-46.31008136,3
O-Br-Ga,"['Ga', 'Br', 'O']","[1, 1, 1]",-1.2358611700000022,-45.34970151,3
O-Br-Gd,"['Gd', 'Br', 'O']","[1, 1, 1]",-2.9463588466666693,-93.01019454,3
O-Br-In,"['In', 'Br', 'O']","[1, 1, 1]",-1.2989393500000002,-62.49893605,3
O-Br-Ir,"['Ir', 'Br', 'O']","[1, 1, 1]",-0.01824512333333435,-96.57205337,3
O-Br-La,"['La', 'Br', 'O']","[1, 1, 1]",-3.076248469999996,-77.66866341,3
O-Br-Lu,"['Lu', 'Br', 'O']","[1, 1, 1]",-3.0751808233333313,-89.88506047,3
O-Br-Nd,"['Nd', 'Br', 'O']","[1, 1, 1]",-2.9691336566666657,-77.78161897,3
O-Br-Rh,"['Rh', 'Br', 'O']","[1, 1, 1]",-0.4271673399999993,-60.31932002,3
O-Br-Ru,"['Ru', 'Br', 'O']","[1, 1, 1]",-0.39915926333333357,-61.30819579,3
O-Br-Sc,"['Sc', 'Br', 'O']","[1, 1, 1]",-2.92403384,-48.28751952,3
O-Br-Sm,"['Sm', 'Br', 'O']","[1, 1, 1]",-2.9919301399999987,-78.73040842,3
O-Br-Y,"['Y', 'Br', 'O']","[1, 1, 1]",-3.079707733333334,-62.3695412,3
O-Cl-Al,"['Al', 'Cl', 'O']","[1, 1, 1]",-2.4160605900000007,-29.01630777,3
O-Cl-Bi,"['Bi', 'Cl', 'O']","[1, 1, 1]",-1.007026316666663,-95.54080495,3
O-Cl-Ce,"['Ce', 'Cl', 'O']","[1, 1, 1]",-3.114540826666669,-67.98084848,3
O-Cl-Co,"['Co', 'Cl', 'O']","[1, 1, 1]",-0.8537541266666674,-33.79218838,3
O-Cl-Cr,"['Cr', 'Cl', 'O']","[1, 1, 1]",-1.858296963333333,-37.98341689,3
O-Cl-Fe,"['Fe', 'Cl', 'O']","[1, 1, 1]",-1.024393670000002,-35.20200701,3
O-Cl-Ga,"['Ga', 'Cl', 'O']","[1, 1, 1]",-1.510185006666666,-34.88988102,3
O-Cl-Gd,"['Gd', 'Cl', 'O']","[1, 1, 1]",-2.0806707466666645,-79.13033824,3
O-Cl-In,"['In', 'Cl', 'O']","[1, 1, 1]",-1.474794043333335,-51.74370813,3
O-Cl-Ir,"['Ir', 'Cl', 'O']","[1, 1, 1]",-0.21642776333333322,-85.88380929,3
O-Cl-La,"['La', 'Cl', 'O']","[1, 1, 1]",-3.2286882833333337,-66.84319085,3
O-Cl-Lu,"['Lu', 'Cl', 'O']","[1, 1, 1]",-3.2815539099999995,-79.22138773,3
O-Cl-Nd,"['Nd', 'Cl', 'O']","[1, 1, 1]",-3.126062546666669,-66.96961364,3
O-Cl-Rh,"['Rh', 'Cl', 'O']","[1, 1, 1]",-0.6502861000000001,-49.7058843,3
O-Cl-Ru,"['Ru', 'Cl', 'O']","[1, 1, 1]",-0.6097159933333339,-50.65707398,3
O-Cl-Sc,"['Sc', 'Cl', 'O']","[1, 1, 1]",-3.143246570000001,-37.66236571,3
O-Cl-Sm,"['Sm', 'Cl', 'O']","[1, 1, 1]",-3.156780446666666,-67.94216734,3
O-Cl-Y,"['Y', 'Cl', 'O']","[1, 1, 1]",-3.2611041299999997,-51.63093839,3
O-CN-Al,"['Al', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.9014388024999995,-36.88167421,4
O-CN-Bi,"['Bi', 'C', 'N', 'O']","[1, 1, 1, 1]",0.1445475825000031,-103.44932867,4
O-CN-Ce,"['Ce', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.9633462374999979,-73.99840395,4
O-CN-Co,"['Co', 'C', 'N', 'O']","[1, 1, 1, 1]",0.11857768499999821,-42.26440826,4
O-CN-Cr,"['Cr', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.4971052225000001,-45.90473989,4
O-CN-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 1, 1]",0.013094434999999294,-43.58424126,4
O-CN-Ga,"['Ga', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.2047899074999986,-42.68627863,4
O-CN-Gd,"['Gd', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.36552315500000176,-85.85821162,4
O-CN-In,"['In', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.155631832500001,-59.44964633,4
O-CN-Ir,"['Ir', 'C', 'N', 'O']","[1, 1, 1, 1]",0.4577674750000007,-94.9112491,4
O-CN-La,"['La', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4607396225000002,-74.50787749,4
O-CN-Lu,"['Lu', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.5020212649999962,-86.89260406,4
O-CN-Nd,"['Nd', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.3808982824999987,-74.62281213,4
O-CN-Rh,"['Rh', 'C', 'N', 'O']","[1, 1, 1, 1]",0.1992348625000009,-58.46587955,4
O-CN-Ru,"['Ru', 'C', 'N', 'O']","[1, 1, 1, 1]",0.26425199,-59.27871104,4
O-CN-Sc,"['Sc', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4023411200000009,-45.34978348,4
O-CN-Sm,"['Sm', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4033470950000009,-75.59300738,4
O-CN-Y,"['Y', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4851302750000013,-59.2959401,4
O-F-Al,"['Al', 'O', 'F']","[1, 1, 1]",-3.3634347733333327,-27.47409342,3
O-F-Bi,"['Bi', 'O', 'F']","[1, 1, 1]",-1.5495868966666677,-92.78414979,3
O-F-Ce,"['Ce', 'O', 'F']","[1, 1, 1]",-3.7669668733333332,-65.55378972,3
O-F-Co,"['Co', 'O', 'F']","[1, 1, 1]",-1.6755242400000003,-31.87316182,3
O-F-Cr,"['Cr', 'O', 'F']","[1, 1, 1]",-2.6433006733333335,-35.95409112,3
O-F-Fe,"['Fe', 'O', 'F']","[1, 1, 1]",-1.8052153533333346,-33.16013516,3
O-F-Ga,"['Ga', 'O', 'F']","[1, 1, 1]",-2.2675685899999984,-32.77769487,3
O-F-Gd,"['Gd', 'O', 'F']","[1, 1, 1]",-3.7613433799999996,-79.78801924,3
O-F-In,"['In', 'O', 'F']","[1, 1, 1]",-2.084652576666668,-49.18894683,3
O-F-Ir,"['Ir', 'O', 'F']","[1, 1, 1]",-0.7372880966666694,-83.06205339,3
O-F-La,"['La', 'O', 'F']","[1, 1, 1]",-3.878407713333336,-64.40801224,3
O-F-Lu,"['Lu', 'O', 'F']","[1, 1, 1]",-3.992000896666667,-76.96839179,3
O-F-Nd,"['Nd', 'O', 'F']","[1, 1, 1]",-3.7688862566666685,-64.51374787,3
O-F-Rh,"['Rh', 'O', 'F']","[1, 1, 1]",-1.236750786666666,-47.08094146,3
O-F-Ru,"['Ru', 'O', 'F']","[1, 1, 1]",-1.1959892033333333,-48.03155671,3
O-F-Sc,"['Sc', 'O', 'F']","[1, 1, 1]",-3.87287093,-35.46690189,3
O-F-Sm,"['Sm', 'O', 'F']","[1, 1, 1]",-3.811457366666668,-65.5218612,3
O-F-Y,"['Y', 'O', 'F']","[1, 1, 1]",-3.938391520000001,-49.27846366,3
O-I-Al,"['Al', 'I', 'O']","[1, 1, 1]",-1.350590080000001,-54.62446724,3
O-I-Bi,"['Bi', 'I', 'O']","[1, 1, 1]",-0.6409801233333307,-123.24723737,3
O-I-Ce,"['Ce', 'I', 'O']","[1, 1, 1]",-2.6092491433333342,-95.26954443,3
O-I-Co,"['Co', 'I', 'O']","[1, 1, 1]",-0.4160141433333327,-61.28353943,3
O-I-Cr,"['Cr', 'I', 'O']","[1, 1, 1]",-0.9557026433333297,-64.08020493,3
O-I-Fe,"['Fe', 'I', 'O']","[1, 1, 1]",-0.6026351399999991,-62.74130242,3
O-I-Ga,"['Ga', 'I', 'O']","[1, 1, 1]",-0.6809109966666659,-61.20662999,3
O-I-Gd,"['Gd', 'I', 'O']","[1, 1, 1]",-2.562784149999999,-109.38124945,3
O-I-In,"['In', 'I', 'O']","[1, 1, 1]",-0.8680980400000019,-78.72819112,3
O-I-Ir,"['Ir', 'I', 'O']","[1, 1, 1]",0.30602515666666835,-113.12102153,3
O-I-La,"['La', 'I', 'O']","[1, 1, 1]",-2.733012500000001,-94.1607345,3
O-I-Lu,"['Lu', 'I', 'O']","[1, 1, 1]",-2.6190595600000015,-106.03847568,3
O-I-Nd,"['Nd', 'I', 'O']","[1, 1, 1]",-2.6119606733333285,-94.23187902,3
O-I-Rh,"['Rh', 'I', 'O']","[1, 1, 1]",-0.010639103333327663,-76.59151431,3
O-I-Ru,"['Ru', 'I', 'O']","[1, 1, 1]",0.03649052333333221,-77.52302543,3
O-I-Sc,"['Sc', 'I', 'O']","[1, 1, 1]",-2.4446291733333325,-64.37108452,3
O-I-Sm,"['Sm', 'I', 'O']","[1, 1, 1]",-2.617684853333335,-95.12945156,3
O-I-Y,"['Y', 'I', 'O']","[1, 1, 1]",-2.6729521299999988,-78.67105339,3
O-NC-Al,"['Al', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.0435437824999987,-37.45009413,4
O-NC-Bi,"['Bi', 'C', 'N', 'O']","[1, 1, 1, 1]",0.13942722250000372,-103.46981011,4
O-NC-Ce,"['Ce', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.0530697299999972,-74.35729792,4
O-NC-Co,"['Co', 'C', 'N', 'O']","[1, 1, 1, 1]",0.10717178999999888,-42.31003184,4
O-NC-Cr,"['Cr', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.5659726774999996,-46.18020971,4
O-NC-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.005301322500001149,-43.65782429,4
O-NC-Ga,"['Ga', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.2893252424999986,-43.02441997,4
O-NC-Gd,"['Gd', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.45767445499999937,-86.22681682,4
O-NC-In,"['In', 'C', 'N', 'O']","[1, 1, 1, 1]",-0.21301596000000167,-59.67918284,4
O-NC-Ir,"['Ir', 'C', 'N', 'O']","[1, 1, 1, 1]",0.620504322500004,-94.26030171,4
O-NC-La,"['La', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.5499262225000017,-74.86462389,4
O-NC-Lu,"['Lu', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.614179972499997,-87.34123889,4
O-NC-Nd,"['Nd', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4741650874999976,-74.99587935,4
O-NCO-Al,"['Al', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.594285936,-47.40314318,5
O-NCO-Bi,"['Bi', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.5926315139999986,-113.14647107,5
O-NCO-Ce,"['Ce', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.8617991559999978,-85.60980928,5
O-NCO-Co,"['Co', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.6556607000000014,-52.172817,5
O-NCO-Cr,"['Cr', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.2328206600000002,-56.2362168,5
O-NCO-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.7405347620000015,-53.49508731,5
O-NCO-Ga,"['Ga', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.9952771839999996,-52.99929942,5
O-NCO-Gd,"['Gd', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.0829444160000008,-95.96663558,5
O-NCO-In,"['In', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.9186309520000009,-69.57606826,5
O-NCO-Ir,"['Ir', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.2467062439999978,-104.13164472,5
O-NCO-La,"['La', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.938237984,-84.51190342,5
O-NCO-Lu,"['Lu', 'C', 'N', 'O']","[1, 1, 1, 2]",-2.014245903999998,-97.11154302,5
O-NCO-Nd,"['Nd', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.8844181819999988,-84.67710441,5
O-NCO-Rh,"['Rh', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.49926193799999796,-67.91492319,5
O-NCO-Ru,"['Ru', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.46324767400000155,-68.80775187,5
O-NCO-Sc,"['Sc', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.9512607840000016,-55.65251742,5
O-NCO-Sm,"['Sm', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.9107049939999996,-85.68893847,5
O-NCO-Y,"['Y', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.988960210000002,-69.45601455,5
O-NC-Rh,"['Rh', 'C', 'N', 'O']","[1, 1, 1, 1]",0.29424440999999923,-58.08584136,4
O-NC-Ru,"['Ru', 'C', 'N', 'O']","[1, 1, 1, 1]",0.35581923500000023,-58.91244206,4
O-NCS-Al,"['Al', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.9587308394000005,-47.68796851,5
O-NCS-Bi,"['Bi', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.14940282339999839,-114.39292843,5
O-NC-Sc,"['Sc', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.5152706100000017,-45.80150144,4
O-NCS-Ce,"['Ce', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.0711847954000007,-85.11933829,5
O-NCS-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.04624626540000065,-52.58834564,5
O-NCS-Cr,"['Cr', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.5589641074000014,-56.32953485,5
O-NCS-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.13648086140000118,-53.93741862,5
O-NCS-Ga,"['Ga', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.41275283340000046,-53.54927848,5
O-NCS-Gd,"['Gd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.6119985194000008,-97.07450691,5
O-NCS-In,"['In', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.4151145493999991,-70.52108706,5
O-NCS-Ir,"['Ir', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.24092727059999958,-105.15607796,5
O-NCS-La,"['La', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.4803534693999978,-85.68508166,5
O-NCS-Lu,"['Lu', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.5251147513999996,-98.12848807,5
O-NC-Sm,"['Sm', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.4962333799999996,-75.96455252,4
O-NCS-Nd,"['Nd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.4194953873999991,-85.81509125,5
O-NCS-Rh,"['Rh', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.014741820599999756,-68.80750521,5
O-NCS-Ru,"['Ru', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.060844572600001354,-69.64989145,5
O-NCS-Sc,"['Sc', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.4354839714000007,-56.53623417,5
O-NCS-Sm,"['Sm', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.4403867053999988,-86.79994784,5
O-NCS-Y,"['Y', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.5112929413999994,-70.53027902,5
O-NC-Y,"['Y', 'C', 'N', 'O']","[1, 1, 1, 1]",-1.588027202500001,-59.70752781,4
O-NO-Al,"['Al', 'N', 'O']","[1, 1, 2]",-1.355908285,-34.76259564,4
O-NO-Bi,"['Bi', 'N', 'O']","[1, 1, 2]",-0.13852787999999805,-100.64467402,4
O-NO-Ce,"['Ce', 'N', 'O']","[1, 1, 2]",-1.6747531450000004,-72.90707508,4
O-NO-Co,"['Co', 'N', 'O']","[1, 1, 2]",-0.3833105675000006,-40.33500477,4
O-NO-Cr,"['Cr', 'N', 'O']","[1, 1, 2]",-0.9962997174999995,-43.96456137,4
O-NO-Fe,"['Fe', 'N', 'O']","[1, 1, 2]",-0.5592075875000013,-41.93649285,4
O-NO-Ga,"['Ga', 'N', 'O']","[1, 1, 2]",-0.6639803400000002,-40.58608386,4
O-NO-Gd,"['Gd', 'N', 'O']","[1, 1, 2]",-1.6379434724999982,-87.01093639,4
O-NO-In,"['In', 'N', 'O']","[1, 1, 2]",-0.4609496650000011,-56.73396116,4
O-NO-Ir,"['Ir', 'N', 'O']","[1, 1, 2]",0.059778732499999876,-92.56624757,4
O-NO-La,"['La', 'N', 'O']","[1, 1, 2]",-1.7245676199999984,-71.62623298,4
O-NO-Lu,"['Lu', 'N', 'O']","[1, 1, 2]",-1.7951788074999975,-84.12827773,4
O-NO-Nd,"['Nd', 'N', 'O']","[1, 1, 2]",-1.6473721374999997,-71.75175105,4
O-NO-Rh,"['Rh', 'N', 'O']","[1, 1, 2]",-0.20716370250000082,-56.15451731,4
O-NO-Ru,"['Ru', 'N', 'O']","[1, 1, 2]",-0.22118813500000023,-57.28351504,4
O-NO-Sc,"['Sc', 'N', 'O']","[1, 1, 2]",-1.5973093274999997,-42.19269981,4
O-NO-Sm,"['Sm', 'N', 'O']","[1, 1, 2]",-1.671375219999998,-72.72816338,4
O-NO-Y,"['Y', 'N', 'O']","[1, 1, 2]",-1.753129585,-56.43098084,4
O-OCN-Al,"['Al', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.3095114600000002,-45.9792708,5
O-OCN-Bi,"['Bi', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.3231561959999965,-111.79909448,5
O-OCN-Ce,"['Ce', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.282669704,-82.71416202,5
O-OCN-Co,"['Co', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.3509807020000011,-50.64941701,5
O-OCN-Cr,"['Cr', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.9404866139999996,-54.77454657,5
O-OCN-Fe,"['Fe', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.5278697040000011,-52.43176202,5
O-OCN-Ga,"['Ga', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.7003172660000004,-51.52449983,5
O-OCN-Gd,"['Gd', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.6219232019999992,-98.66152951,5
O-OCN-In,"['In', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.6297506679999998,-68.13166684,5
O-OCN-Ir,"['Ir', 'C', 'N', 'O']","[1, 1, 1, 2]",0.10143178400000182,-102.39095458,5
O-OCN-La,"['La', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.7047064800000016,-83.3442459,5
O-OCN-Lu,"['Lu', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.2361488339999966,-93.22105767,5
O-OCN-Nd,"['Nd', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.6352894300000003,-83.43146065,5
O-OCN-Rh,"['Rh', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.16679912799999955,-66.25260914,5
O-OCN-Ru,"['Ru', 'C', 'N', 'O']","[1, 1, 1, 2]",-0.138310678000002,-67.18306689,5
O-OCN-Sc,"['Sc', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.6748638720000018,-54.27053286,5
O-OCN-Sm,"['Sm', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.6513827939999999,-84.39232747,5
O-OCN-Y,"['Y', 'C', 'N', 'O']","[1, 1, 1, 2]",-1.724840992,-68.13541846,5
O-SCN-Al,"['Al', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.6151934874000006,-45.97028175,5
O-SCN-Bi,"['Bi', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.05383440260000043,-113.3767423,5
O-SCN-Ce,"['Ce', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1644893834000016,-85.58586123,5
O-SCN-Co,"['Co', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.12201028659999906,-51.74706288,5
O-SCN-Cr,"['Cr', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.347521153400001,-55.27232008,5
O-SCN-Fe,"['Fe', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.09943706059999897,-52.75782901,5
O-SCN-Ga,"['Ga', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.12029457340000108,-52.08698718,5
O-SCN-Gd,"['Gd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.3573147594000005,-95.80108811,5
O-SCN-In,"['In', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-0.14479402739999897,-69.16948445,5
O-SCN-Ir,"['Ir', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.21483719059999942,-105.28652836,5
O-SCN-La,"['La', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.2212576974,-84.3896028,5
O-SCN-Lu,"['Lu', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.2195569213999988,-96.60069892,5
O-SCN-Nd,"['Nd', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1581721734000012,-84.50847518,5
O-SCN-Rh,"['Rh', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.12921091860000047,-68.23515972,5
O-SCN-Ru,"['Ru', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",0.18845976860000063,-69.01181547,5
O-SCN-Sc,"['Sc', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1386116854000008,-55.05187274,5
O-SCN-Sm,"['Sm', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.1658185133999979,-85.42710688,5
O-SCN-Y,"['Y', 'C', 'S', 'N', 'O']","[1, 1, 1, 1, 1]",-1.2195482454000015,-69.07155554,5
O-SH-Al,"['Al', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.2694185692500017,-32.04931409,4
O-SH-Bi,"['Bi', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.3907475467500028,-99.28623,4
O-SH-Ce,"['Ce', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.9180311567500006,-71.51286444,4
O-SH-Co,"['Co', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.3470095317500004,-37.82247794,4
O-SH-Cr,"['Cr', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.955364921750002,-41.4334995,4
O-SH-Fe,"['Fe', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.3796091417500005,-38.85077638,4
O-SH-Ga,"['Ga', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.6392408342500016,-38.11980315,4
O-SH-Gd,"['Gd', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.9083503942500002,-85.72524139,4
O-SH-In,"['In', 'H', 'S', 'O']","[1, 1, 1, 1]",-0.6648249917500006,-55.18213978,4
O-SH-Ir,"['H', 'Ir', 'S', 'O']","[1, 1, 1, 1]",-0.22086623675000183,-91.32150476,4
O-SH-La,"['La', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.9925063217500014,-70.3306651,4
O-SH-Lu,"['Lu', 'H', 'S', 'O']","[1, 1, 1, 1]",-2.0076623792500037,-82.61088933,4
O-SH-Nd,"['Nd', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.919702634250001,-70.47375035,4
O-SH-Rh,"['H', 'Rh', 'S', 'O']","[1, 1, 1, 1]",-0.33110211174999904,-54.28294826,4
O-SH-Ru,"['H', 'Ru', 'S', 'O']","[1, 1, 1, 1]",-0.25018752925000065,-55.03218993,4
O-SH-Sc,"['Sc', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.90312285175,-41.04863122,4
O-SH-Sm,"['Sm', 'H', 'S', 'O']","[1, 1, 1, 1]",-1.9387332142499982,-71.43027267,4
O-SH-Y,"['Y', 'H', 'S', 'O']","[1, 1, 1, 1]",-2.0043525842500003,-55.06855015,4
PH-Br-Al,"['Al', 'P', 'H', 'Br']","[1, 1, 1, 1]",-0.5984243150000008,-43.1508129,4
PH-Br-Bi,"['Bi', 'P', 'H', 'Br']","[1, 1, 1, 1]",-0.15871334250000046,-112.14356901,4
PH-Br-Ce,"['Ce', 'P', 'H', 'Br']","[1, 1, 1, 1]",-0.7736128825000002,-80.72066717,4
